Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-3794,Brookie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/23/2022,Owner/Guardian Surrender,9/17/2022,Adoption,26,1,26
GPG-A-3789,Jody,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/23/2022,Transfer In,9/20/2022,Adoption,28,17,28
GPG-A-3790,Darwin,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/23/2022,Transfer In,12/7/2022,Adoption,107,4,107
GPG-A-3522-2,Swiper,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/23/2022,Return,9/12/2022,Adoption,21,2,21
GPG-A-3143-2,Cash,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/23/2022,Return,11/4/2022,Adoption,74,1,74
GPG-A-3795,Colleen,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/24/2022,Stray,9/2/2022,Adoption,9,9,3
GPG-A-3796,Kabob,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,8/24/2022,Owner/Guardian Surrender,8/27/2022,Adoption,4,4,4
GPG-A-3797,Curry,Dog,"Shepherd, Australian",Adult Dog (6 months+),Adopted,8/24/2022,Owner/Guardian Surrender,9/6/2022,Adoption,14,4,14
GPG-A-3798,Jordan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/24/2022,Owner/Guardian Surrender,1/9/2023,Adoption,138,7,138
GPG-A-1006-3,Hurst,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/24/2022,Owner/Guardian Surrender,8/28/2022,Adoption,5,2,5
GPG-A-3802,Burke,Dog,Chihuahua,Adult Dog (6 months+),Adopted,8/25/2022,Transfer In,8/31/2022,Adoption,7,1,1
GPG-A-3803,Lonnie,Dog,Terrier,Adult Dog (6 months+),Adopted,8/25/2022,Transfer In,9/19/2022,Adoption,26,1,21
GPG-A-3804,Lawson,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/25/2022,Transfer In,10/30/2022,Adoption,67,25,61
GPG-A-2438-2,Bates,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/25/2022,Owner/Guardian Surrender,10/11/2022,Adoption,48,32,48
GPG-A-3812,Myrtle,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/26/2022,Transfer In,12/28/2022,Adoption,125,57,114
GPG-A-3813,Gomez,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,8/26/2022,Stray,11/16/2022,Adoption,82,72,71
GPG-A-3814,Morticia,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Adopted,8/26/2022,Stray,12/29/2022,Adoption,126,7,119
GPG-A-1006-4,Hurst,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,8/28/2022,Return,9/3/2022,Adoption,6,0,6
GPG-A-3859,Kacper,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,11/9/2022,Adoption,73,1,73
GPG-A-3855,Szop,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,10/18/2022,Adoption,51,1,51
GPG-A-3858,Jakub,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,10/17/2022,Adoption,50,1,50
GPG-A-3854,Bialy,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,10/24/2022,Adoption,57,1,57
GPG-A-3857,Maja,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,11/10/2022,Adoption,74,1,74
GPG-A-3860,Szymon,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,11/2/2022,Adoption,66,1,66
GPG-A-3856,Zofia,Dog,Hound,Adult Dog (6 months+),Adopted,8/29/2022,Born In Care,11/10/2022,Adoption,74,1,74
GPG-A-1192-3,Kiwi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/29/2022,Owner/Guardian Surrender,10/16/2022,Adoption,48,28,48
GPG-A-3229-2,Little Harry Jr,Dog,Terrier,Adult Dog (6 months+),Adopted,8/30/2022,Owner/Guardian Surrender,9/5/2022,Adoption,7,1,7
GPG-A-3822,Lovey aka Roxanna,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,8/31/2022,Stray,10/20/2022,Return to Owner/Guardian,51,2,43
GPG-A-3521-2,Diego,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,8/31/2022,Owner/Guardian Surrender,8/31/2022,Adoption,1,0,1
GPG-A-3744-2,Raelynn,Dog,Hound,Adult Dog (6 months+),Adopted,9/1/2022,Return,10/13/2022,Adoption,43,34,43
GPG-A-3832,Ike,Dog,"Terrier, Cairn",Adult Dog (6 months+),Adopted,9/1/2022,Stray,9/8/2022,Adoption,7,2,1
GPG-A-3842,Nalu,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,9/3/2022,Stray,9/15/2022,Adoption,13,4,4
GPG-A-3436-3,Terradys,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/5/2022,Return,9/13/2022,Adoption,9,0,9
GPG-A-3844,Aster,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/6/2022,Stray,11/22/2022,Adoption,78,38,71
GPG-A-3521-3,Diego,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2022,Return,9/21/2022,Adoption,15,2,15
GPG-A-3131-3,Cocoroo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,9/7/2022,Stray,9/8/2022,Return to Owner/Guardian,1,1,0
GPG-A-3845,Forest,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,9/7/2022,Stray,10/3/2022,Adoption,26,1,15
GPG-A-3846,Potluck,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/7/2022,Stray,11/11/2022,Adoption,66,47,59
GPG-A-3652-2,Josiah,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,9/7/2022,Return,12/19/2022,Adoption,103,32,76
GPG-A-3852,Eleanor,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/8/2022,Transfer In,10/19/2022,Adoption,42,1,42
GPG-A-3853,Fall,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,9/8/2022,Transfer In,N/A,N/A,202,4,202
GPG-A-3371-2,Ava,Dog,Rottweiler,Adult Dog (6 months+),Redeemed,9/8/2022,Return,9/9/2022,Return to Owner/Guardian,1,1,0
GPG-A-3867,Moto,Dog,"Shepherd, Australian",Adult Dog (6 months+),Adopted,9/9/2022,Stray,9/24/2022,Adoption,16,4,9
GPG-A-3437-2,Bucky,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/11/2022,Return,9/17/2022,Adoption,7,0,7
GPG-A-3875,Riplet,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/13/2022,Transfer In,11/14/2022,Adoption,63,1,63
GPG-A-3874,Red Hot,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/13/2022,Transfer In,12/3/2022,Adoption,82,4,82
GPG-A-3884,Millie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/13/2022,Stray,9/26/2022,Adoption,13,2,6
GPG-A-3885,Fudge,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/14/2022,Stray,10/25/2022,Adoption,42,22,35
GPG-A-3882,Kenan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/15/2022,Owner/Guardian Surrender,11/18/2022,Adoption,65,1,65
GPG-A-3499-3,Shawn,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/15/2022,Return,9/21/2022,Adoption,7,1,7
GPG-A-1006-5,Hurst,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,9/16/2022,Return,9/20/2022,Adoption,5,5,5
GPG-A-3891,Kanan-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,9/19/2022,Stray,9/22/2022,Return to Owner/Guardian,4,4,0
GPG-A-3948,Ruby Frost,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/7/2022,Adoption,49,0,49
GPG-A-3949,McIntosh,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/12/2022,Adoption,55,0,55
GPG-A-3950,Pippin,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/14/2022,Adoption,57,0,57
GPG-A-3951,York,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/25/2022,Adoption,68,0,68
GPG-A-3952,Cosmic,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/7/2022,Adoption,49,0,49
GPG-A-3953,Opal,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/12/2022,Adoption,54,0,54
GPG-A-3954,Honeycrisp,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/19/2022,Born In Care,11/6/2022,Adoption,49,0,49
GPG-A-3892,Blitz,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,9/20/2022,Transfer In,10/10/2022,Adoption,21,3,21
GPG-A-2489-4,Jack,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,9/20/2022,Owner/Guardian Surrender,N/A,N/A,190,39,190
GPG-A-3899,Crowe,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,9/22/2022,Stray,9/26/2022,Died,5,5,0
GPG-A-3900,Meave,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,9/22/2022,Stray,10/1/2022,Adoption,10,8,3
GPG-A-3131-4,Cocoroo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,9/22/2022,Stray,9/23/2022,Return to Owner/Guardian,1,0,0
GPG-A-3662-2,Mico,Dog,"Cattle Dog, Australian (Blue Heeler)",Adult Dog (6 months+),Adopted,9/23/2022,Owner/Guardian Surrender,11/24/2022,Adoption,63,8,55
GPG-A-3906,Winter-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,9/26/2022,Stray,9/27/2022,Return to Owner/Guardian,2,2,0
GPG-A-3903,Mya,Dog,Affenpinscher,Adult Dog (6 months+),N/A,9/27/2022,Owner/Guardian Surrender,N/A,N/A,183,25,183
GPG-A-3904,Cappuccino,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/27/2022,Transfer In,11/7/2022,Adoption,42,11,42
GPG-A-3905,Coffee,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/27/2022,Transfer In,11/3/2022,Adoption,38,2,38
GPG-A-3917,Blue-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,9/27/2022,Stray,9/29/2022,Return to Owner/Guardian,2,2,0
GPG-A-3503-2,Kenadi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/28/2022,Return,11/5/2022,Adoption,38,1,38
GPG-A-275-2,Pina Colada,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,9/29/2022,Owner/Guardian Surrender,2/18/2023,Adoption,143,25,143
GPG-A-3923,Rainbow,Dog,"Corgi, Cardigan Welsh",Adult Dog (6 months+),Adopted,9/29/2022,Owner/Guardian Surrender,10/7/2022,Adoption,8,2,8
GPG-A-3924,Sandy Cheeks,Dog,Retriever,Adult Dog (6 months+),Adopted,9/29/2022,Stray,12/10/2022,Adoption,72,2,71
GPG-A-2868-3,Hank,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,9/30/2022,Return,11/8/2022,Adoption,40,5,40
GPG-A-3926,Brew,Dog,Mastiff,Adult Dog (6 months+),Adopted,10/3/2022,Transfer In,11/23/2022,Adoption,52,15,52
GPG-A-3927,Ty,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/3/2022,Transfer In,11/4/2022,Adoption,32,16,32
GPG-A-3928,Sonia,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,10/3/2022,Transfer In,N/A,N/A,177,33,177
GPG-A-3929,Snowdrop,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,10/3/2022,Transfer In,10/29/2022,Adoption,26,11,26
GPG-A-3930,Drako,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/3/2022,Transfer In,3/22/2023,Adoption,171,4,171
GPG-A-3932,Harper-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,10/3/2022,Stray,10/18/2022,Return to Owner/Guardian,15,15,1
GPG-A-3939,Queen Bee,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),N/A,10/5/2022,Owner/Guardian Surrender,N/A,N/A,175,63,128
GPG-A-3940,Jamaica,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/5/2022,Stray,12/13/2022,Adoption,69,16,62
GPG-A-3941,Tobago,Dog,"Shepherd, Anatolian",Adult Dog (6 months+),Adopted,10/6/2022,Transfer In,10/18/2022,Adoption,13,6,2
GPG-A-3942,Paco-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,10/7/2022,Service In,10/7/2022,Return to Owner/Guardian,1,0,0
GPG-A-3943,Minnie,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Adopted,10/8/2022,Owner/Guardian Surrender,10/14/2022,Adoption,7,0,7
GPG-A-3945,Aegon,Dog,Hound,Adult Dog (6 months+),Adopted,10/10/2022,Stray,12/26/2022,Adoption,78,5,1
GPG-A-3946,Broderick,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,10/11/2022,Transfer In,N/A,N/A,169,33,169
GPG-A-3947,Silas,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/11/2022,Transfer In,10/12/2022,Adoption,2,2,2
GPG-A-3960,Sparkle,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,10/11/2022,Owner/Guardian Surrender,12/9/2022,Adoption,60,5,53
GPG-A-1512-2,Pretzel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/12/2022,Owner/Guardian Surrender,1/12/2023,Adoption,93,0,93
GPG-A-3963,Hallow,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,1/14/2023,Adoption,94,5,59
GPG-A-3964,Elvira,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,11/27/2022,Adoption,46,2,11
GPG-A-3965,Carrie,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,11/21/2022,Adoption,40,2,5
GPG-A-3966,Anabel,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,11/19/2022,Adoption,38,2,4
GPG-A-3967,Salem,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,12/18/2022,Adoption,68,2,33
GPG-A-3968,Samara,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,12/4/2022,Adoption,54,2,19
GPG-A-3969,Drusilla,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,12/1/2022,Adoption,50,2,15
GPG-A-3970,Chucky,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/12/2022,Stray,11/27/2022,Adoption,47,2,12
GPG-A-3971,Theo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/12/2022,Stray,12/16/2022,Adoption,65,16,53
GPG-A-3972,Latte,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,10/13/2022,Transfer In,11/1/2022,Died,20,9,19
GPG-A-3973,Bonita,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/13/2022,Transfer In,10/19/2022,Adoption,7,7,7
GPG-A-3976,Sage,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/14/2022,Transfer In,11/14/2022,Adoption,32,2,25
GPG-A-3975,Scott,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/14/2022,Transfer In,10/26/2022,Adoption,12,1,6
GPG-A-3974,Michael,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/14/2022,Transfer In,10/25/2022,Adoption,12,1,6
GPG-A-3978,Vash,Dog,"Shepherd, German",Adult Dog (6 months+),N/A,10/15/2022,Stray,N/A,N/A,165,41,156
GPG-A-3867-2,Moto,Dog,"Shepherd, Australian",Adult Dog (6 months+),Adopted,10/17/2022,Owner/Guardian Surrender,10/21/2022,Adoption,4,0,4
GPG-A-3943-2,Minnie,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Adopted,10/17/2022,Return,10/23/2022,Adoption,6,0,6
GPG-A-3980,Nouvel,Dog,"Cattle Dog, Australian (Red Heeler)",Adult Dog (6 months+),Adopted,10/17/2022,Stray,10/31/2022,Adoption,15,2,11
GPG-A-3981,David,Dog,Beagle,Adult Dog (6 months+),Adopted,10/18/2022,Stray,10/31/2022,Adoption,14,4,11
GPG-A-3985,Carnation,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/18/2022,Stray,11/15/2022,Adoption,29,9,5
GPG-A-3987,Trick,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/19/2022,Owner/Guardian Surrender,11/29/2022,Adoption,42,10,23
GPG-A-3988,Treat,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/19/2022,Owner/Guardian Surrender,11/17/2022,Adoption,30,9,10
GPG-A-3989,Drago,Dog,Cattle Dog,Adult Dog (6 months+),N/A,10/19/2022,Stray,N/A,N/A,161,61,153
GPG-A-3990,Haven,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/19/2022,Transfer In,12/30/2022,Adoption,72,26,70
GPG-A-3991,Bennett,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,10/19/2022,Transfer In,N/A,N/A,161,37,160
GPG-A-3992,Chipster aka Chip,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/19/2022,Transfer In,12/29/2022,Adoption,71,43,67
GPG-A-3993,Kelly,Dog,Hound,Adult Dog (6 months+),Adopted,10/19/2022,Transfer In,12/31/2022,Adoption,73,10,73
GPG-A-4001,Fun-size,Dog,Shepherd,Adult Dog (6 months+),Euthanasia,10/20/2022,Owner/Guardian Surrender,10/20/2022,Euthanasia,1,1,0
GPG-A-4002,Snicker,Dog,Shepherd,Adult Dog (6 months+),Euthanasia,10/20/2022,Owner/Guardian Surrender,10/20/2022,Euthanasia,1,1,0
GPG-A-3014-2,Wolf aka Crush,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/21/2022,Owner/Guardian Surrender,12/3/2022,Adoption,43,2,43
GPG-A-4015,Fester,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/21/2022,Stray,12/31/2022,Adoption,72,13,65
GPG-A-3867-3,Moto,Dog,"Shepherd, Australian",Adult Dog (6 months+),Adopted,10/24/2022,Return,10/27/2022,Adoption,4,0,4
GPG-A-3413-2,Alexandra,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/24/2022,Return,12/31/2022,Adoption,68,0,68
GPG-A-3022-2,Vista,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,10/24/2022,Owner/Guardian Surrender,N/A,N/A,156,0,156
GPG-A-4020,Binx,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/26/2022,Stray,2/7/2023,Adoption,104,11,102
GPG-A-4021,Mavi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),N/A,10/26/2022,Stray,N/A,N/A,154,25,146
GPG-A-4027,Candy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/27/2022,Transfer In,11/3/2022,Adoption,8,2,1
GPG-A-3804-2,Lawson,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/30/2022,Return,3/14/2023,Adoption,135,9,135
GPG-A-4031,Sparrow,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,10/31/2022,Stray,11/16/2022,Adoption,17,3,2
GPG-A-4033,Kane,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/1/2022,Owner/Guardian Surrender,12/15/2022,Adoption,45,28,45
GPG-A-3860-2,Szymon,Dog,Hound,Adult Dog (6 months+),Adopted,11/2/2022,Return,11/8/2022,Adoption,7,0,7
GPG-A-4045,Dixie,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/2/2022,Owner/Guardian Surrender,11/23/2022,Adoption,22,0,4
GPG-A-4047,Maxwell,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Euthanasia,11/3/2022,Transfer In,12/1/2022,Euthanasia,29,6,21
GPG-A-4048,Ducky,Dog,Shepherd,Adult Dog (6 months+),N/A,11/3/2022,Owner/Guardian Surrender,N/A,N/A,146,42,146
GPG-A-4049,Petrie,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/3/2022,Born In Care,11/25/2022,Adoption,23,2,22
GPG-A-4050,Cera,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/3/2022,Born In Care,11/6/2022,Adoption,4,2,3
GPG-A-4051,Little Foot,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/3/2022,Born In Care,11/8/2022,Adoption,6,2,5
GPG-A-4052,Spike,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/3/2022,Born In Care,11/25/2022,Adoption,23,2,22
GPG-A-4069,Stella,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/3/2022,Owner/Guardian Surrender,12/9/2022,Adoption,36,15,36
GPG-A-4084,Rigby,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/5/2022,Stray,12/30/2022,Adoption,56,19,46
GPG-A-4086,Diablo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/7/2022,Owner/Guardian Surrender,12/26/2022,Adoption,49,22,49
GPG-A-4087,John,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/7/2022,Stray,11/27/2022,Adoption,20,1,2
GPG-A-4077,Pepe,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,11/8/2022,Owner/Guardian Surrender,11/14/2022,Adoption,7,2,7
GPG-A-4077-2,Pepe,Dog,Shih Tzu,Adult Dog (6 months+),N/A,11/8/2022,Owner/Guardian Surrender,N/A,N/A,7,2,7
GPG-A-2944-2,Milo,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,11/8/2022,Owner/Guardian Surrender,12/30/2022,Adoption,52,2,52
GPG-A-4089,Oakley,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/9/2022,Owner/Guardian Surrender,11/22/2022,Adoption,14,1,14
GPG-A-4092,Tiana,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/10/2022,Owner/Guardian Surrender,11/28/2022,Adoption,19,1,19
GPG-A-4093,Charlotte,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/10/2022,Owner/Guardian Surrender,12/26/2022,Adoption,47,1,47
GPG-A-4094,Elsa,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/10/2022,Owner/Guardian Surrender,12/4/2022,Adoption,25,1,25
GPG-A-4095,Roy,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,11/10/2022,Transfer In,11/29/2022,Adoption,19,6,19
GPG-A-4096,Shania,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,11/10/2022,Transfer In,11/30/2022,Adoption,21,2,21
GPG-A-4098,Garth,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,11/10/2022,Transfer In,2/10/2023,Adoption,93,3,90
GPG-A-4097,Reba,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,11/10/2022,Transfer In,11/18/2022,Adoption,9,1,9
GPG-A-4100,Alexa,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/13/2022,Stray,2/13/2023,Adoption,93,12,84
GPG-A-4101,Amazon,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/13/2022,Stray,11/23/2022,Adoption,10,2,5
GPG-A-4102,Echo,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/13/2022,Stray,12/5/2022,Adoption,23,2,15
GPG-A-4103,Studio,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/13/2022,Stray,11/20/2022,Adoption,7,2,5
GPG-A-4104,Dot,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/13/2022,Stray,11/26/2022,Adoption,14,2,11
GPG-A-4105,Tricia,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/14/2022,Born In Care,11/25/2022,Adoption,12,1,12
GPG-A-4107,Jimmy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/14/2022,Stray,2/14/2023,Adoption,92,34,83
GPG-A-3131-5,Cocoroo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/15/2022,Transfer In,12/30/2022,Adoption,46,6,46
GPG-A-4108,Rousso,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/15/2022,Transfer In,2/15/2023,Adoption,93,66,93
GPG-A-4115,Nick,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,11/15/2022,Stray,2/3/2023,Adoption,81,31,66
GPG-A-3846-2,Potluck,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/15/2022,Return,2/8/2023,Adoption,86,19,86
GPG-A-4118,Bugatti,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/16/2022,Stray,11/29/2022,Adoption,14,6,1
GPG-A-4119,Cinnamon,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/16/2022,Stray,12/10/2022,Adoption,24,2,23
GPG-A-4121,Blue Cheese,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/16/2022,Stray,2/3/2023,Adoption,79,65,69
GPG-A-4122,Audi,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,11/17/2022,Stray,11/27/2022,Adoption,10,2,2
GPG-A-3277-2,Dawsyn,Dog,Boxer,Adult Dog (6 months+),Adopted,11/18/2022,Owner/Guardian Surrender,12/28/2022,Adoption,41,0,41
GPG-A-4126,Collard Greens,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),N/A,11/19/2022,Stray,N/A,N/A,130,26,126
GPG-A-2917-2,Meatball,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,11/20/2022,Owner/Guardian Surrender,11/26/2022,Adoption,7,0,7
GPG-A-4127,Kojack,Dog,"Shepherd, Australian",Adult Dog (6 months+),Adopted,11/21/2022,Owner/Guardian Surrender,11/22/2022,Adoption,2,2,2
GPG-A-4135,Z (Zion) aka Hulk,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,11/22/2022,Owner/Guardian Surrender,11/23/2022,Return to Owner/Guardian,2,2,2
GPG-A-4136,Cranberry,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/23/2022,Owner/Guardian Surrender,12/26/2022,Adoption,34,1,19
GPG-A-4137,Stringbean,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/23/2022,Owner/Guardian Surrender,12/21/2022,Adoption,29,1,14
GPG-A-4138,Rolls,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/23/2022,Owner/Guardian Surrender,1/12/2023,Adoption,51,1,37
